source_split,source_id,text,emoji_type,emotion_group
train,16401,Nguyễn Thu Hà đàn bà á e 🥶,unicode,anger
train,5184,per huhu nhất là mấy bài không cho chất thử á :(,emoticon,anger
train,3370,chúc mừng anh 👏👏👏 chúc anh may mắn . cố lênnnnn 💪💪💪,unicode,positive
train,you003022,Chị Giang ra video đúng thời điểm quá 😭😭😭 giống như cơn mưa rào xuống mảnh đất khô cằn vậy. Em muốn thoát khỏi tiêu cực nhưng không biết đấu tranh với bản thân mình như thế nào. Cảm ơn chị ạ ❤️❤️❤️,unicode,sadness
train,tik011718,giá như k bồn bột của 10 năm trước để k phải qua 1 chuyến đò mục😏,unicode,sadness
train,2394,"per đi làm với c mình vui hết xẩy , trừ những lúc khó tính :))",emoticon,positive
train,705,trời nắng nóng thế này mình muốn bán nước không biết thu nhập có cao không ạ :3,emoticon,positive
train,12091,🎶👉👈 nghe gái alime hát,unicode,positive
train,tik023056,Tự hào là công dân Việt Nam 🇻🇳,unicode,positive
train,413,per vẽ ổ điện bá vãi em ạ 😂,unicode,positive
train,28918,"Nó bán hòm hèn gì k thích xe cấp cứu , nó làm z cũng có lý do hết 😂",unicode,anger
train,5215,bắt trước chuyện tềnh trong thang máy cơ mà cái này kết có hậu :),emoticon,positive
train,tik017075,"Ngại khi ai nhìn thẳng mình, ngại khi cười nên phải che miệng🤡",unicode,sadness
train,2370,tin tao đi tiền là thứ duy nhất làm động lực để mày vui :)) tao chia tay xong . cắm mặt vào làm để mua sắm và du lịch :)),emoticon,positive
train,tik022096,"Chuẩn bài =))) tui có bạn, kh nhiều nhưng phân biệt ra từng cụm riêng",emoticon,positive
train,2314,"lúc sinh ra rồi , con gái không nói , là con trai thì ổng sẽ phải ước mình chưa đẻ ra nó , có thêm đứa tranh vợ với mình mà 😂😂",unicode,positive
train,23962,Giang Còii  tại thấy cư dân mạng nhạy cảm qá. Phải lên tiếng c ạ 😆,unicode,anger
train,you004136,Ôi là trời yêu vãi ❤❤❤❤,unicode,positive
train,6661,rất cá tính :v,emoticon,positive
train,tik011971,mất đi cả thế giới trong bất lực. mẹ tôi😳,unicode,sadness
train,tik021149,gặp chung fandom là tới công chiện liền😍,unicode,positive
train,13365,Mei Nguyen ẻ chảy còn mệt hơn ấy.mất nước thì ng như đi mượn .nói chung ẻ kiểu gì cũng mệt 🤣,unicode,anger
train,27286,Leanne Hồ gối ôm   chặn ở cái chân vì sợ bị kéo 🥲🥲 tr oi cú tui,unicode,sadness
train,tik013882,"trời ơi giống mình quá, có hôm đi học thêm cái có một chị thấy mình hiền quá cái cũng nói sao em không nói gì đi sao em hiền quá vậy🙁",unicode,sadness
train,tik012211,quá hối hận 😢 và ghét bản thân mình 😢,unicode,anger
train,13346,"Linh Linh ví dụ như nhà trong ngõ toàn lấy địa chỉ của nhà mặt phố đầu ngõ để làm địa chỉ giao hàng ấy, thế thì nhà đầu ngõ tội tình j đâu b 😂😂😂 chưa kể những kẻ xấu tính đấy còn đi thuê nhà sao..m nghĩ chỉ khoá đc tài khoản là cùng 😔",unicode,anger
train,31721,Hieu M Dinh khóc hộ thằng khác à bác :)),emoticon,positive
train,tik014573,k sao có khẩu trang 🥰,unicode,positive
train,29665,"Thiếu đ gì xe, đến năm 2025 xem lại vất đầy kho như VF34 bây giờ nhìn mà sót lắm 🥴🥴",unicode,anger
train,4392,per facebook cứ để tao phải xem được những cái lãng mạn là sao cay vãi :)),emoticon,anger
train,24546,Lê Quốc Nhựt anh bạn à :v,emoticon,interest
train,tik017020,mấy bạn nữ trong lớp còn ko dám bắt chuyện 😅,unicode,sadness
train,122,"nhìn mặt ổng nhẫn nhìn kìa :)) tao chờ sen tao ra thôi , lúc đó tao tung hê hết 😑",unicode+emoticon,positive
train,30397,Út Hailey sợ thật. Cao quá là cao. Đứng nổi bần bật luôn 🥰🥰🥰,unicode,positive
train,3585,đéo đùa :)),emoticon,positive
train,5748,mặt ô kia khát nước nhìn buồn cườ thế 😂😂,unicode,positive
train,you003053,trước đây tôi là rất tự tin hay lên bảng làm bài và thường xuyên giơ tay phát biểu nhưng kể từ khi cô chủ nhiêm mới chủ nhiệm lớp tôi cô ấy cứ nói tôi là vô trách nhiệm và hay đổi chỗ ngồi của tôi làm cho tôi thiếu tự tin và hay bị các bạn trong lớp nói xấu 😢 hiện tại tôi đã học lớp 11 nhưng những ảnh hưởng từ cô chủ nhiệm và các bạn vẫn còn ám ảnh tôi đến tận bây h,unicode,sadness
train,4627,họp lớp cấp 2 đi được 2 lần . cấp 3 năm trước năm nay thôi nhưng đéo 🙂,unicode,anger
train,2620,con gái thật lòng nhất khi con trai không có gì . con trai thật lòng nhất khi anh ta có tất cả mọi thứ . cuộc sống mà 🙄 có chắc mình thấy gái xinh là không tớn lên không mà đòi con người ta không mê tiền . phát biểu nghe thực dụng vãi,unicode,anger
train,23404,Hỉu lầm thôi c ơi :))) ảo giác thôi c ơi :))),emoticon,positive
train,tik023829,xuất khẩu gạo đứng đầu 😳?,unicode,interest
train,tik018917,Hok dám mở khẩu trang từ khi cắt tóc😞...,unicode,sadness
train,5527,vợ dùng phá quá nên boss mới thế 🤧🤧🤧,unicode,anger
train,28048,"Triệu Đông không có giá cũng chẳng đến lượt mấy thằng đem danh dự của 1 cô gái ra mỉa mai trong khi đó là 1 căn bệnh. Bài nổi rần rần rồi cô gái đó đọc những cmt đó cảm thấy ntn ??? Những ng quen cô gái đó sẽ biết hết. Rồi cô ấy sẽ thấy ntn??? Hối hận vì đi khám để cả nước biết và chịu bao nhiêu lời chế nhạo :))))). Mấy thằng ""man"" ghê tởm bỏ mẹ ra chúng tôi không cần :))))))",emoticon,anger
train,4823,bài này hay tuyệt vời đấy ❤️,unicode,positive
train,2986,chuẩn con mẹ nó cơm oy 😂😂😂,unicode,positive
train,1448,đáng yêu vãi =))))),emoticon,positive
train,3857,lấy ống hút mỗi đứa cắm xuống mà hút thôi :)),emoticon,positive
train,2125,tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy :))),emoticon,anger
train,tik018189,ko sao có nhan sắc thì vẫn ngại thôi 😅,unicode,sadness
train,4122,mình hiền mà lúc cáu là chỉ im lặng không nói gì thì là sao ta 🤔,unicode,anger
train,30267,Bố đời cha thiên hạ 🙄,unicode,anger
train,23968,Cô Sóc cle chị ấy phải khống chế tim đập chân rung í mà😂😂 nhưng e thích..chủ tịch của chị ấy,unicode,positive
train,3718,trò cười . :v,emoticon,positive
train,6201,sao giá ảo quá vậy :)))),emoticon,anger
train,2900,câu chuyện thật cục súc :),emoticon,positive
train,26958,"Phương Uyên chắc nhân cách khác của nó nghĩ ra đấy, chứ đọc bên beat ông ny khai như kia, ảo lắm 😆😆",unicode,positive
train,tik023655,cái sai thì vẫn còn đó nhưng ít nhất được sống trong hòa bình đã là hạnh phúc lắm rồi 🥰,unicode,positive
train,3111,"lũ âm binh khí đụ này phải truy gấp , tao tính đi bơi mà bọn bây làm vậy mất mặt đàn ông chân chính bơi vì đam mê như tao quá 😡",unicode,anger
train,11774,Thảo Thanh Phạm  khôn quá chết sớm e ơi😂😂😂,unicode,positive
train,368,mày nói thôi mà tao nghĩ cũng thấy buồn rồi :(((,emoticon,sadness
train,tik012277,"đối với tao , đã làm thì không hối hận 😌😌",unicode,positive
train,tik000784,sắn phú bà với t ko bây😍🙏,unicode,positive
train,you002201,Chị ra video đúng thời điểm ghê 🥰 ngay lúc e cần lời khuyên để thoát khỏi những việc phiền toái thì chị đã xuất hiện 💪,unicode,positive
train,24594,Thấy mấy cha mấy mẹ con zời xuống bắt sao biển lên bờ check-in là t nổi điên rồi. Văn hoá lùn 😌,unicode,anger
train,19690,"Nguyen Huu Tai Ổng chụp cái, ông té luôn, nhìn cái quả cuối rất cảm động,trong khi quá trời xe đậu xem mà không ai túm lấy ông trộm.👍👍👍👍",unicode,anger
train,2899,mặt hài vãi chưởng =)))),emoticon,positive
train,tik022167,chuẩn luôn 😂,unicode,positive
train,744,mình thi xong còn không khóc được 😢,unicode,sadness
train,26955,Tom HoaHoa nó ảo vậy đấy chứ ny bảo con này nó từ chối ra mắt b ạ 🤣,unicode,positive
train,22046,Tú Anh mình 5 năm làm siêu thị ức chế quá nhiều😂 muốn úp váy lên đầu khách luôn ý chứ😂,unicode,anger
train,388,nó cười mà muốn rụng tim 😂💔,unicode,sadness
train,you001216,Quan tâm những lời người khác nói và biến mik thành kẻ tiêu cực thì đời sống tinh thần càng đi xuống😢😢😢😢,unicode,sadness
train,28916,Lời thú tội từ nhân vật chính 🤣🤣🤣,unicode,positive
train,tik011416,Ước j h nội mình còn sống 😔,unicode,sadness
train,4072,nó hiền thôi chứ nó hung lại đấm cho không trượt phát lào . 🤣,unicode,positive
train,26937,"Nhiều khi méo biết mình đang sống ở hành tinh nào nữa, quá đáng sợ loài người 😫",unicode,sadness
train,5090,cũng tên quỳnh nhưng 2 số phận thật khác nhau 😢( chỉ mong được 1 góc nhỏ xiu xíu của b ),unicode,sadness
train,26930,Trần Xuân Biên trai NĐ đây có muốn lấy nhiều vợ k :v,emoticon,positive
train,17307,"Thật ra thì đi làm cũng vậy đó 😔 từ 6h sáng đến 7h chiều xong lại tiếp tục tăng ca đến 1h 2h sáng , nhiều lúc cũng tự hỏi tại sao lúc bé thì mong lớn thật nhanh và khi lớn rồi laii chỉ mong mình bé lại, xã hội này không nhân nhượng nể tình bạn là con gái mà nhẹ nhàng đâu 😔",unicode,sadness
train,2776,"má ơi , coi đến fire tưởng quảng cáo rạp chiếu phim , đến cuối té ra là mái nhà =))",emoticon,positive
train,30791,Đau lòng quá. 🥺,unicode,sadness
train,you005458,Anh ấy đã biết dc bài kiễm tra vì có 1 nguời bạn nói vs a ấy..và a ấy dc nhận vào làm..và thiếu tách nhiệm.cty phá sãn😢,unicode,anger
train,red000019,"Chia buồn ông vì có ny tuyệt vời như v :)) buồn mà ko bik an ủi ông còn đi chửi ông nx :)) khóc là chuyện bth, áp đặt xã hội mới là cái ko bth.",emoticon,anger
train,25681,"Hôm định ns rùi mà thấy nhiều ng bênh quá sợ bị trù dập :v để mấy ổng đuổi 30km như vậy thì chả phải vừa, như bên nc ngoài nó chả pắng chíu r, csgt đánh chẳng qua là hơi quá tay thôi chứ mấy đứa như này cứ phải răn cho nhớ ko ra đường làm khổ ng vô tội",emoticon,anger
train,4610,bà ngày xưa đẹp quá ❤️,unicode,positive
train,6019,dume s giống suy nghĩ tao thế nhỉ :))) hihi,emoticon,positive
train,29672,"Huy Tùng toàn bọn cãi cùn, cố chấp. ko bao giờ tiếp thu ý kiến. chỉ thích khen thôi ko thích chê 🙂",unicode,anger
train,2481,việc mày giận lại không còn quan trọng khi mày đéo còn là món mà nó hứng thú nữa 🙂,unicode,sadness
train,24624,Hỏi cái tầm lãnh đạo của các bác ngoài đó ấy 😉 đà lạt bây giờ cũng bấy nhầy chứ đâu còn như xưa,unicode,anger
train,1641,hú hồn chim én :) nào làm ra này chắc cũng ngáo dữ :) chắc add không sợ nhện :),emoticon,positive
train,1713,rồi các em cũng ăn cứt thôi :)),emoticon,positive
train,2040,đéo tin gì cả 😑,unicode,anger
train,you004761,"Thực trạng không chỉ ở Nhật mà tất cả các quốc gia thuộc khối Đông Á. Rõ ràng là khối Đông Á nên học hỏi khối Bắc Âu về phát triển bền vững thay vì cứ kiểu tư duy làm việc đến kiệt sức mới la người hữu ích cho công ty, cho xã hội. Giải pháp trước mắt là quy định chỉ làm việc 5 ngày/tuần. 40 giờ/tuần. Công ty nào vi phạm thì bị phạt nặng😊 Đấy là ý kiến của con ếch tôi thôi😊",unicode,neutral
train,30848,"Quang Nguyễn bao nhiêu vụ tai nạn đi lùi với quay đầu trên cao tốc rồi mà vẫn k sợ . Này bằng học hay bằng mua kbit , cứ bảo lsao đàn ông hay chửi đàn bà lái xe , k bênh nổi a ạ 😑",unicode,anger
train,3744,giòi béo lắm :)),emoticon,positive
train,26969,"Đã có chồng và con 5 tuổi vẫn điên tình
Đúng là ối dồi ôi 😑",unicode,anger
train,33642,"2h sáng con tao khóc mơ tao vỗ chồng dậy là bật dậy ôm ru nó :))) 
lúc yêu và cưới nó khác nhau nha mấy ní ơi :)))",emoticon,positive
train,5540,phố mày co ́ đô ̀ người nghiê ̣ p tô ́ tao ghê :))),emoticon,anger
train,2186,cuối ngày hình ảnh của ông bà là đẹp nhất ... chúc ông bà mãi hạnh phúc sống thật lâu lâu nhé 😘😘😘,unicode,positive
train,tik021622,@Mạnh Quân mê bóng đá 👍,unicode,positive
train,tik014216,"hướng nội,sợ tiếng ồn,sợ đám đông,sợ giao tiếp😪",unicode,sadness
train,12089,😂🤧😖 cười sun mồm à 😅😅,unicode,positive
train,22036,"Đợt có quán nào không tiếp khách dưới 12 Tuổi ó. Ủng hộ quá đó nha, chứ báo nhi đồng gặp phụ huynh kiểu này đỡ không nổi 🙂",unicode,positive
train,23038,Tuyết Hoa đúng đó c . Haha thời ni nguy hiểm lắm 😀,unicode,positive
train,13163,Suy🙂,unicode,sadness
train,11519,Chiến Thắng giờ thấy đứa nào bênh thì cứ bảo bọn nó lên sàn boxing là biết ngay 🤣🤣🤣,unicode,positive
train,5538,cái đất nước này loạn luân mẹ hết rồi :))),emoticon,anger
train,you003598,qa vài lần là ngộ ra ngay..hồi đó a cũng lụy như e.  vỉ tình yêu a đợi cả đêm..nhưng chưa tới nửa đêm a buồn ngủ vs muỗi nó bu qa nên a đi về. ko là a đợi tới sáng cũng đc.😂😂😂,unicode,sadness
train,tik018670,thiecc lun môi thâm răng xấu k dám cừi lun á😭,unicode,sadness
train,16797,Rick đi là cũng là lúc ko xem phim nữa. Cảm giác xem lê thê quá :(((,emoticon,sadness
train,3583,may mà không mua laptop này không thì ăn lìn lâu rồi :(,emoticon,sadness
train,you000588,"mình thì ngược lại bạn, càng thêm tuổi mình càng không đưa ra quyết định theo cảm xúc như lúc trẻ nữa :D",emoticon,interest
train,tik015690,"ngày xưa mình cũng khá tự ti vs bản thân, và gòi mình gặp anh ấy.Mình ko quên anh nhưng anh đã ăn ủi mình rất nhìu, giờ thì mình hết tự tí gòi. Các bạn cũng z nha! Ai cũng xinh hết á❤️",unicode,positive
train,30455,Ái chà chà 💯,unicode,positive
train,tik018249,đúng ne🗿,unicode,positive
train,tik015871,tui bị ngta chê xấu miết nên ngại giao tiếp lắm😔,unicode,sadness
